GeneID	Length	Ngfr-N-3
407789	2260	0
12352	1248	0
53325	5455	951
195209	12584	35
22761	3386	253
170732	1340	0
76014	3804	2081
234836	654	27
13057	759	865
192156	1864	271
100689703	2821	177
319574	627	0
30927	1589	3
68718	1783	662
66965	3066	546
234839	8216	1412
67177	2191	161
11821	866	631
50917	2586	266
59005	610	572
382035	1144	0
12398	7964	65
319463	3344	0
382036	2339	2
257633	2207	496
12555	2843	12
77087	8816	4865
100503178	2028	307
234847	2558	1726
100861897	489	1
270106	780	61
100302565	48	4
102278	2405	4
57429	1160	0
13479	2243	7
234852	2171	2397
320869	518	26
234854	1649	476
78779	2380	155
71186	1229	9
72325	2779	673
57247	4877	590
14087	4541	106
234857	2333	715
66855	3836	8245
17199	3663	1
22152	1723	6
23854	4107	719
114896	4268	1269
72185	2637	64
104346	1680	570
100861471	121	0
100861472	121	0
100861473	121	0
100861474	121	0
100861475	121	0
100861477	121	0
100861478	121	0
100861479	121	0
100861480	121	0
100861481	121	0
100861482	121	0
100861483	121	0
100861484	121	0
100861486	121	0
100861487	121	0
100861488	121	0
100861489	121	0
100861490	121	0
19804	121	0
100861491	121	0
100861492	121	0
100861493	121	0
100861494	121	0
100861495	121	0
100861496	121	0
100861497	121	0
100861498	121	0
100861499	121	0
100861500	121	0
100861501	121	0
100861502	121	0
100861503	121	0
100503230	1493	0
69581	3367	2082
234863	1434	2
19341	1412	514
100043296	435	578
73420	2673	73
11459	1433	118
234865	5808	603
56199	4306	1047
100861938	788	0
102162	2893	883
100316819	82	0
382038	5773	839
108148	4110	3444
69062	829	5
209966	2824	11
76332	2825	1489
11606	1839	15
73647	2330	9
69551	3307	658
234875	3049	794
68865	1165	130
69627	1315	49
330863	8808	11
66523	1382	462
14712	2984	1764
102058	7407	817
244666	2116	476
112405	3524	2012
53424	2391	1723
244667	2597	1
244668	6365	476
75930	955	2
74393	3548	138
66566	1155	337
270109	7212	18
234878	5692	316
16525	2303	5607
210027	2784	37
67892	763	282
212728	5060	303
100861955	1490	0
270110	4530	2113
414091	2546	12
67952	4986	1387
52202	3432	500
93742	8019	2479
628847	465	1
18186	5921	116
100316680	80	0
16412	4194	8992
100042659	1194	0
74703	1990	0
75453	1637	0
72139	1472	109
100862012	921	4016
100628572	75	0
114673	1382	0
67667	2270	298
244672	3953	596
234889	13727	209
67618	2870	695
69149	2426	193
78100	2740	1317
14802	6152	75
12362	1513	1052
12363	1432	1324
12364	2605	292
71785	1795	21
71829	1520	0
110350	13972	1279
76863	1201	972
17386	2675	28
17381	3607	36
83996	1997	0
17392	1801	0
83995	2024	1
17384	1714	0
17394	2453	0
234911	1656	0
30800	3276	0
17393	878	0
71929	2871	4474
11797	3140	1531
11796	2813	722
22601	4171	3368
234912	1592	270
234915	3647	925
76669	1110	0
100316772	96	0
22068	3259	0
18667	6889	6
791396	3983	2
71544	5404	454
100579151	674	0
244682	4270	0
78219	781	0
77532	2952	291
66396	4642	573
270118	6743	1259
18689	1391	0
77116	3122	1209
74360	2843	938
72826	3672	880
75747	2158	723
71946	4470	4844
244694	2662	6
66070	1152	1506
75723	8951	1590
330890	2637	23
14345	3664	48
69325	688	3
56503	1764	194
17535	3004	432
14608	2252	0
64931	1841	0
55991	2075	236
244698	5261	0
69137	1988	0
234959	3900	1125
70984	2981	5579
75316	1699	886
319675	7371	864
100216535	42	0
170748	954	762
234964	3025	674
78025	433	0
234967	1937	286
244701	1244	0
270120	18468	29
66917	2205	1972
72560	2690	7
546118	2639	0
234988	2155	4
72230	3839	89
73503	828	11
73732	1032	5845
18322	942	0
258598	939	0
259070	966	1
258559	948	0
258075	939	0
258074	939	0
257872	936	0
258557	955	0
258558	1040	0
258560	1107	0
258249	942	0
258279	942	0
258518	939	0
258520	939	0
258516	948	0
258907	939	0
258908	918	0
258515	948	0
258517	992	0
244713	4025	1002
624341	1642	0
257963	930	0
18358	1185	0
258519	930	0
258521	1219	0
258555	921	0
258336	2671	0
258551	1077	0
257898	996	0
258552	1132	0
258550	998	0
57251	936	0
258905	1147	0
258553	1124	0
258822	1098	0
258554	960	0
18315	1156	0
434377	4732	131
22688	11407	897
235028	3665	731
77519	6285	2774
244721	2755	182
66662	2355	19
30843	2662	347
66177	1939	2103
23988	3808	738
244723	1525	24
53867	6086	26
235033	1450	0
319278	1683	333
70726	1564	41
235036	1671	680
53356	1068	2180
13433	6304	1692
14739	2815	342
66163	1289	879
15894	2540	6610
78369	907	14
100503553	478	3
15898	2982	27
100316681	78	0
100009600	1010	4
68165	782	358
71766	3450	2404
54721	4873	1380
12539	2456	3311
18577	5127	499
100503569	2078	16
50868	4470	1869
94226	2495	22
235040	2541	1089
215194	2598	616
12581	1271	241
11768	1738	2223
68682	3592	4239
16201	4809	1949
330902	1986	14
60507	1321	622
13430	4021	5530
387194	70	1
17083	1487	344
382062	1307	26
59035	3220	1124
74766	2177	738
69773	3170	1538
666043	1253	1
100316714	133	0
20586	6376	6082
16835	4534	3196
67629	1349	96
235041	4853	1330
319899	6560	453
624219	865	1
100503623	840	1
19340	3868	2864
235043	1102	2069
67119	1545	144
235044	2608	268
66962	1846	377
13857	1829	21
71746	2550	1106
77609	2200	284
19089	1995	3135
15571	5027	6
319601	2108	414
100503652	1518	44
26940	1673	495
625409	431	89
12797	1987	1
66126	1053	1946
11433	1616	672
66268	692	596
619310	2960	20
69862	2302	42
235047	2107	956
235048	3574	278
235050	3238	617
625603	559	0
68743	5421	514
68283	2159	72
55934	1142	807
319845	3438	1010
73230	3793	0
319239	3791	0
244745	4740	373
320752	3441	20
235067	644	0
57246	6892	0
80517	2744	1533
235072	2535	2909
67484	2673	256
76898	3426	4
244757	3686	478
70893	2465	0
382064	2394	0
66948	2865	1343
77862	963	98
69091	6873	1877
78658	5503	851
83964	1970	89
235086	4751	50
102623	4862	78
75469	696	2
330908	6002	14
235106	1808	5
102607	5541	1882
235130	5928	1361
30806	3632	18
235132	8863	1634
100503725	681	1
19143	4017	5451
11804	3694	18761
100503764	978	3
638580	718	0
382066	3408	230
235134	5161	1183
235135	1575	128
12023	1791	323
330914	10972	6991
16521	4496	13
56379	3271	118
100862152	512	0
14247	3087	14
23871	5060	1361
100862175	1152	5
77119	1082	0
67703	4908	37
442804	3799	4
20443	2029	3489
78934	2402	143
69305	1194	842
117149	4868	1424
235169	2177	733
67398	2934	5015
109229	1890	585
71989	1797	344
71133	1356	0
434394	318	1
57810	7214	1200
382069	2185	0
30959	1675	1
67049	2012	216
76832	1643	238
56872	1016	0
100312956	1329	0
330921	2215	3
100312987	389	0
100312949	351	0
100312986	643	0
68171	1334	0
77080	1135	0
100041605	521	0
546123	1142	0
100041618	416	0
639025	519	0
671003	300	0
434396	2342	0
100312948	330	0
235973	619	0
75567	696	0
11451	1095	1
12649	3397	90
16430	2697	6309
13663	2291	3040
235180	1285	8
208076	3539	212
66279	1020	333
56857	4436	107
100042561	376	659
245902	3525	119
72927	3089	44
74144	3689	9
19649	4726	4
235184	2306	458
69524	1854	11
57276	1170	30
64011	1293	24
20686	690	321
22619	3433	818
21376	1565	2923
208098	2518	0
80706	933	0
406176	1085	0
258882	933	0
258744	1004	0
258883	1048	0
258412	936	0
258310	933	0
258794	1065	0
258413	948	0
258414	930	0
257996	930	0
257885	930	0
258415	930	0
258416	945	0
258475	930	0
258474	945	0
258471	951	0
258333	942	1
258868	949	0
258802	942	0
258875	951	1
18323	1068	0
258871	951	0
404312	996	0
404313	951	0
258869	1175	0
258028	936	0
258798	1056	0
258797	933	0
258800	933	0
258799	936	0
258801	933	0
258872	932	0
258873	940	0
258807	972	0
258806	995	0
258225	1275	0
258782	951	0
258781	933	0
258780	933	0
258183	930	0
258372	978	0
258432	948	0
67776	4157	2663
258783	1960	31
258778	1520	2
258777	1132	0
258812	1068	0
404322	927	0
18324	931	0
258811	927	0
258269	927	0
258433	927	0
258434	933	0
258741	927	0
258742	921	0
100503486	936	0
258431	936	0
258430	948	0
258826	1041	0
258323	1079	0
258500	936	0
257959	945	0
258499	960	0
257924	2177	0
257912	966	0
258046	945	0
235248	945	0
258328	945	0
258242	945	0
18343	1071	0
258740	936	0
258327	939	0
258501	936	0
244810	4419	73
258498	933	0
258276	951	0
258497	945	0
258087	936	0
235256	936	0
258165	939	0
258602	939	0
258086	933	0
258605	1027	0
258823	936	0
258604	936	0
258607	924	0
258603	945	0
258606	924	0
259111	933	0
258825	933	0
258364	2813	0
259109	936	0
259112	1045	0
259110	1036	0
258283	933	0
72224	2468	2
258853	966	0
258824	1050	0
258601	945	0
258854	1116	0
75667	993	0
258608	1016	0
80902	3877	107
235281	4606	406
235283	2814	974
73558	708	3
100503925	1528	0
71566	2929	3
100862227	307	0
15481	2104	10373
108637	87	16
100302593	87	41
100302594	91	59
244813	875	0
70989	3068	89
54698	1876	1
72828	3243	44
78500	709	0
73144	728	0
100504017	2996	0
723892	80	0
723965	96	0
100042464	2578	9
387236	77	0
20660	6938	8672
78194	3539	3
235293	2249	845
100038649	1963	0
21683	7338	2
272589	4967	1750
110637	3488	8
69632	10483	7882
235300	3500	59
18988	2522	244
100862285	789	0
102644	2388	68
235302	574	0
72169	2830	1216
58235	5061	1255
100042548	328	0
100038652	539	0
21838	1735	72
53376	4386	530
235312	4275	0
259172	4275	0
213211	2271	321
100038560	1651	0
84004	2892	29
12402	5083	1071
270150	1086	853
170761	2181	4
270151	3980	845
192663	3626	10
102423	2100	351
71764	4334	1501
13478	1905	869
15270	1363	534
15288	1757	670
71732	3180	1430
100043172	636	2233
12282	4432	5016
14385	2086	389
60409	1168	1224
75617	684	2335
382073	1159	240
382074	1666	0
22269	874	569
100504196	1829	150
80288	5339	3444
12145	2615	36
13209	6065	8947
58866	2042	0
102693	5461	838
100861831	709	16
213827	3456	6799
76568	3337	1231
71687	2354	381
192653	764	838
214162	16439	4455
27425	513	25
140630	6061	2585
12502	1023	52
12500	1330	9
12501	1436	22
14012	3216	3368
319742	3836	348
270152	2458	28
100038468	2203	0
72821	4562	1
399548	4244	3
214523	2267	1329
100502755	769	1
408059	1683	0
16154	3493	56
72229	705	2
214531	3245	1470
59095	1792	124
11936	1017	9
74602	1259	15
114873	6885	109
214552	5488	1545
100502772	1040	99
23821	4194	1211
235315	3782	951
18554	3815	1692
21345	1586	157
214597	4221	2571
100861852	710	0
18475	4241	2130
70661	6287	1658
11806	985	1
11814	524	0
100502818	843	0
11808	1666	0
66113	2321	0
22687	2984	1013
215051	2208	400
74361	2037	1
73040	2585	0
215467	1021	0
54725	4387	1389
100038460	2102	8
78252	3368	14
244853	3173	48
434401	387	7
667933	384	0
104444	1075	2073
67010	1915	1643
434402	628	215
18113	954	1
235320	5114	889
15561	2083	1
57014	2411	0
235323	4220	682
26951	2896	1244
80893	2049	0
235327	2294	0
13489	1549	4
244859	2686	2
235330	3630	333
17967	9437	26
100036537	1275	0
69631	1119	3
76509	1846	1332
19286	1036	1271
170752	2075	181
66654	617	3
16173	866	132
100502907	1207	0
66925	1285	11
30057	527	589
270156	3343	687
72614	1259	230
235339	4035	1407
330938	5718	1419
66952	1242	1084
69253	840	15
12955	1185	94
68721	1782	1209
382137	1978	274
102580	2778	1031
73699	5420	1471
235344	3552	1003
244864	1786	65
235345	775	197
723932	77	0
723849	84	1
56057	1311	26
18985	2566	72
270157	1263	1015
69809	1318	110
244867	6364	14
408028	1484	3
74072	796	0
14148	861	1688
629557	1391	19
19684	4842	4733
244871	6133	727
100502969	991	0
330941	5617	0
382139	1016	0
77591	3368	979
74695	1633	1
320051	9601	4824
68304	3644	477
75311	1237	49
11920	11964	1197
244879	7347	944
110446	3373	2407
75717	6023	1382
270160	2971	2
72022	2568	7
66402	520	0
100862116	393	0
270162	2605	96
244882	2225	4
13075	2373	0
73567	839	0
235379	4649	1
235380	10614	358
244885	2759	288
56506	736	84
67834	2404	1519
94180	2775	12
100039151	474	0
58233	3005	5135
66317	1308	1213
12903	741	2
64602	5808	2087
235386	5103	1
246735	711	0
26441	1096	1457
110835	2738	0
110834	3123	0
108015	3486	8
109161	2941	1155
71999	2102	1240
83961	1928	30
244886	2407	3
110842	1464	3240
104360	1851	1
244891	5259	904
75258	792	0
665005	3938	4
26611	2042	1554
19200	1851	53
56434	1729	2302
244895	10982	387
66867	3541	944
235402	3295	4
382075	1080	0
121021	8050	7
235406	4564	1576
102462	899	1150
66069	1338	260
56294	4057	1650
100038566	1133	9
20466	5243	2380
72588	733	12
76794	883	13
73744	3221	2345
72774	1170	269
66199	824	660
67319	395	0
541610	2701	2
74211	4934	805
73772	448	0
66812	2762	713
56807	3191	104
102614	1346	1
12858	693	1780
78323	3055	450
110119	1757	398
24044	2342	2933
71742	2826	558
235415	2859	0
235416	1737	26
100861732	885	0
12988	2276	1187
13077	1892	0
13076	2787	0
353190	3343	712
102414	2494	2160
56380	3807	182
69459	1364	1027
20361	3275	45
13070	1774	2
382077	3597	254
330951	2799	2
20897	3642	38
26968	2355	25
320563	4993	1
665268	1809	0
18854	5378	1381
69106	2268	412
16949	3338	36
74286	1097	0
73529	445	0
74879	780	0
319477	2139	65
102657	3197	135
20320	2077	3309
73673	883	10
330953	3798	47
18007	7387	4279
665330	537	44
72141	2471	726
102774	2542	521
23806	6435	4574
621119	544	704
100504377	3997	16
73893	1256	4
15211	1865	1869
100504397	361	0
76183	2765	8
67287	2714	1000
18746	2599	12762
71121	3355	1
546134	1368	590
71599	3904	216
270163	11974	941
100504539	1723	0
100504522	1118	3
23958	1999	0
665389	615	0
207596	9030	1012
100504561	2448	71
102747	3117	447
320947	2619	21
67557	2308	12
100040447	1827	0
72565	4428	1117
330956	1637	1
66785	1846	0
619328	1959	0
622037	2678	1
100038496	1397	16
21887	5202	10022
56040	468	14737
71819	3426	519
74090	3500	463
93683	4626	793
100504658	938	1
100628602	77	12
330958	1205	0
66712	3013	0
100039897	467	0
11737	2089	3362
100504674	583	81
235431	3610	187
319480	4937	13
14155	6496	2112
76524	2136	1078
677044	1232	2
75600	861	161
56469	3855	1363
207667	3802	0
23938	2258	563
69478	598	163
78250	3375	23
66939	2600	1589
17127	5090	2960
17130	2971	644
73397	355	0
68697	777	1
76814	316	0
235435	2171	0
68014	2784	103
67891	1422	18762
100861862	266	3
100217453	91	9
330959	761	494
26395	2387	1682
93841	1162	191
66131	1211	271
213550	3970	911
214058	6631	97
53869	2333	2617
102442	8655	638
214111	5213	3
69882	3208	804
57874	2733	1987
74388	4764	3547
56741	6214	1162
19289	3146	0
97418	116	2
214424	2483	234
214425	4153	11
270166	2851	3306
50996	2455	425
208080	1381	4
74492	2969	0
70784	3877	7
330962	488	0
69606	2042	382
27965	2690	1986
384945	1512	0
434410	690	0
102595	3267	132
208084	3680	43
100041121	207	0
71973	1956	15
18247	1843	1547
214812	8585	4012
56404	7162	1230
68026	2387	110
214897	7183	870
19035	960	2084
382083	2555	25
56440	2079	2024
68250	1253	938
13143	1769	588
235439	15229	3218
74165	3935	40
235441	2201	788
76459	3716	107
208117	4558	421
100038381	2034	17
68318	5185	153
235442	4751	772
100502606	1031	0
67941	464	1056
80907	2031	459
22003	3279	4709
100502636	1435	0
70549	12134	621
387185	67	1
100861910	2150	23
75697	1330	0
244911	1352	5
320528	11523	1678
434412	3796	0
74951	865	2
19883	1647	343
100502669	1306	10
320440	7977	0
100502648	2182	1
93697	4029	565
12306	1374	30732
100526560	88	2
100502720	1457	89
64290	2984	0
319970	1635	0
12175	2429	1206
235459	874	693
72077	4301	11
76886	2883	126
71602	4944	2374
12442	1541	210
93836	4880	1952
66660	3783	3478
235461	8081	1823
11487	4589	3140
100861959	952	0
15450	1920	5
64008	2644	28
19378	2264	6
28015	2472	3473
102371	2283	164
68178	6754	1352
21406	5061	3062
665964	612	12
235469	4361	1310
100502819	1043	0
17427	1807	187
21778	4317	229
75115	1191	2
319758	8000	1804
17999	5494	17361
639396	3505	6
100861984	573	0
235472	8764	4
72135	1745	27
67685	1978	136
546143	709	504
72278	3635	5988
55981	2193	371
66364	492	200
11891	2971	2154
66991	1686	8
225215	1522	503
436081	315	0
208898	8081	4
546144	5218	5571
100503019	2707	0
15379	1824	0
235493	4521	1596
59046	4138	1593
17918	11684	257
208943	6733	10360
100503060	1379	19
14697	1925	556
12049	1228	3
50772	4242	2400
71274	1153	6
235497	2192	872
666190	759	1
50875	3590	2273
50876	10259	41
70082	1200	41
20255	2207	38
12160	2528	1833
208982	3615	403
404194	2080	0
387285	3728	0
208994	3136	692
26944	1708	0
100503078	2907	0
69642	1224	0
70487	2031	1
214345	3139	1495
100503134	1046	8
244923	6260	2
14629	3427	9038
68801	2781	5250
14531	2034	0
71538	2207	1673
56542	6930	2474
19817	332	30
320295	1447	233
14860	958	22666
14857	861	44
100042295	874	17
100042314	874	15
18379	1332	0
382088	735	0
14858	855	171
434423	641	1
67968	1207	32
100048658	2209	8
214763	4000	71
68291	2364	446
13627	1790	41124
100503203	598	28
235504	3201	672
235505	5867	292
100038575	3721	0
12816	11659	50
12866	754	148
100862063	385	0
69981	3660	2894
100862068	1248	0
74633	1520	3
100503238	951	2
70598	4207	8
215351	4938	4504
17920	7868	4104
63859	3587	0
15551	1161	80
319405	1855	99
75033	3061	61
65099	1893	123
83946	10729	4765
94353	911	1634
75782	4782	546
212531	3501	3024
100039222	1433	0
83603	3054	149
22137	3117	60
12040	1398	316
75253	1084	0
212943	5505	812
108837	5650	3777
442799	2420	7
21983	3722	285
70348	1828	58
320615	9124	2318
109785	4582	1092
69519	1383	32
17436	3577	4130
319556	1843	23
244954	2525	1
20616	4259	17
382089	502	1
266690	2629	876
666777	364	0
244958	2076	1
382090	5295	819
76365	4679	6
23959	3580	2153
244962	3112	1697
56403	7340	3154
72655	1011	413
71640	3497	452
547109	1836	6
320692	3177	42
100039707	783	140
100039674	2464	0
12047	796	6
666731	1990	12
319673	2818	35
100039741	937	0
12044	796	5
666747	2262	0
319213	743	0
12045	764	21
107885	768	201
209743	4250	0
66111	1324	2595
330998	2475	0
387179	69	0
74700	1451	0
19417	4729	12
13036	1623	7060
21761	1983	848
108153	5346	33
67016	5936	2804
434428	1515	119
22771	3350	0
22774	4088	0
100504689	1117	1
22038	2141	4869
18828	1900	204
78459	1052	1
235527	3259	112
78575	4069	6
26432	3712	309
331003	1708	0
78349	617	0
68861	3950	1646
331004	3492	600
54371	6242	11
67958	7736	2129
75552	2305	1
76477	1866	23
22063	3014	79
102502	3697	1351
73410	2771	3
245000	8074	884
100504734	3371	21
24127	5506	1086
235533	2746	215
211586	7645	1382
11933	1833	3415
270185	790	2
19823	1132	1456
114713	5699	1410
245007	4091	774
319859	763	20
319707	1663	0
235534	3120	1258
211949	2232	7
100502670	4427	3
100502694	3382	13
192287	3061	2212
78911	2463	0
64085	4351	7
74080	2160	172
19659	2628	123
100862273	624	0
19660	672	0
75881	1152	14
50797	3043	8321
64655	1216	417
331011	1483	0
623166	1059	0
623186	762	0
71979	1814	0
546157	1504	0
768252	3732	0
26927	2520	0
23873	1074	277
382097	1337	1
74769	4854	1522
623459	785	0
68121	2580	1105
272636	4491	529
17532	4032	188
623534	792	226
69797	864	111
74125	6870	1153
83703	2103	412
333424	2757	0
72507	3928	259
56492	3121	0
20669	2065	0
108970	577	0
213208	2478	78
17973	1685	1008
245020	1585	344
20842	6010	1564
66904	2291	3341
77853	4924	2133
235542	7361	1030
382099	846	4
270190	4667	13
442798	974	0
16716	5449	105
28135	2696	968
69010	408	1329
56332	4191	4554
434510	931	0
20187	3267	2230
24059	4033	929
270192	4734	123
100862137	1105	0
20818	2991	2182
22041	2332	17226
71775	2275	5
235559	5112	1194
321022	4552	2969
100529079	2178	0
107993	1570	0
81907	3692	39
100862157	520	0
319215	2765	1
100503358	2323	6
74025	6426	593
66663	2402	1291
102632	3348	1367
252837	2109	48
235567	7697	2199
56318	5957	4238
100316725	75	0
74020	3654	0
94062	1531	696
75686	1606	290
73532	871	0
208583	2625	192
66595	2826	410
235574	5266	2422
100503387	3334	0
434434	737	23
75669	4884	1221
100503431	830	0
245026	7471	0
665033	9297	9
68553	7439	0
235582	4226	90
387153	90	0
77305	4313	2720
387249	88	0
67905	2070	461
23999	1594	945
81897	3471	15
11655	2702	30544
70235	1707	313
235584	3213	464
19944	710	1237
109652	1431	121
68644	1434	368
76491	1475	2297
59092	2039	558
436090	1981	6
235587	2633	709
27966	1537	420
74267	634	0
75470	544	0
68265	1122	0
67320	727	0
100041096	474	0
108068	3323	0
21767	1854	2017
81000	9326	1143
321006	5392	1509
109095	3016	1266
74840	2206	2377
100862194	821	4
208869	9063	47
102626	2816	2267
12700	2161	1441
69536	2194	323
235599	2552	7
56808	5543	137
56395	2177	1158
56368	1782	357
56032	1458	533
114602	1753	551
56289	2130	1052
80385	1661	920
15587	1849	555
15586	2179	332
56441	1998	947
109685	1830	96
15983	1980	556
434436	512	7
20347	3436	961
14678	2177	4975
76257	2726	1
100862215	1513	0
14685	2208	6
100862235	946	4
20350	3393	3809
83486	3087	4619
19654	3989	2631
72825	2095	1031
19882	4706	1240
67722	3993	0
235604	3031	3
22036	2697	45
74153	3162	1830
68176	1062	41
69398	2375	760
27399	4412	3770
331026	1789	1013
84585	4314	1604
320844	2543	364
15235	2286	386
235606	2391	1931
12217	15937	261
13138	4415	7139
66257	2103	549
434437	1325	779
102791	1629	1156
11848	2126	6918
14775	1045	5914
22258	3668	3689
112418	1101	29
434438	2878	1
434439	687	0
78267	2953	1060
72454	3108	987
16779	5624	4932
71472	5218	5444
97541	2722	3680
69232	3362	2711
23918	1632	482
66706	1067	557
387186	74	3
723864	85	11
67789	1737	2029
83669	4092	2881
74443	1810	119
23807	3924	1578
57279	1783	726
19087	4041	2084
76500	1842	1100
80987	2870	623
107934	11547	60
171429	3143	114
69384	538	2
22273	1656	4391
12836	9198	1029
751536	82	0
171530	1002	6
270198	3361	523
66940	1931	8387
22040	1137	353
235610	2572	443
100862078	525	0
66167	637	3
66658	2397	384
665413	2163	60
235611	8600	11708
100503119	763	0
320082	1486	0
211305	1485	0
434440	1481	0
50757	1497	0
668758	1839	0
382156	1827	0
320083	1511	0
235612	1462	0
635668	1472	0
382105	1495	13
382106	1490	16
546160	1484	11
546161	1519	28
382109	1824	28
76998	1557	99
78709	680	0
378954	1279	40
54369	1025	261
12796	599	0
12530	3627	497
17758	8818	2039
100862290	452	0
72831	4500	2239
100038739	2633	5
20588	5673	2299
29873	3871	19
72341	2064	125
235623	4286	2668
104831	5336	1773
18054	1161	0
270201	4530	750
16578	3489	436
235626	8350	5667
67169	1164	241
235627	8803	1996
72654	821	824
19228	2721	2
17897	898	0
235628	1555	0
73336	1838	0
272643	1995	0
260408	1232	0
74306	1257	0
235631	1455	21
20776	2437	630
235633	5224	7467
235634	499	0
21667	1927	0
74249	3657	1
235636	2460	1
100038395	1067	1
17002	2742	348311
100504625	433	1
54199	2110	643
71268	3260	2001
17350	2598	641
77781	7249	1181
320429	10520	1
245038	3498	0
20840	2515	0
74100	10727	3
723815	76	0
100504643	2923	0
620760	6551	1
100043801	908	0
102688	2179	1
18571	5975	9874
76499	6550	959
22221	3853	2673
72179	3203	73
382111	3874	3
77049	2698	0
12046	444	0
75100	936	2
75116	1255	26
56693	1714	665
100504715	6856	514
12091	2353	1535
12773	2787	2
636931	5197	1
78893	2983	1721
235661	2046	1267
67213	3352	4451
102545	1137	1461
70031	1064	1351
333433	4393	7596
100043813	374	2600
74486	1872	946
100862039	1220	12
68292	4221	4055
111186	979	0
73856	807	0
73748	3652	1
668829	556	3244
21813	4788	7411
207181	8216	906
100502649	1657	18
100039681	378	3
27215	4773	2059
67899	1188	517
100502695	1187	4
71196	837	0
13813	3715	1
54214	7532	7852
104099	7091	309
100039768	1327	153
69274	4627	2334
387218	90	1
22351	2915	7958
18799	2651	436
320256	5263	680
235674	1669	284
382113	2198	0
102570	2008	0
109280	1455	10
108737	4776	1885
17874	1905	2338
113868	1758	2386
102448	3978	117
11481	1710	61
208194	3888	273
20271	8547	86
20264	6420	0
24046	5837	0
67561	3821	1620
74498	3483	1210
74052	4182	637
215418	2890	3538
22437	5839	1
13051	3729	39
12776	1156	6
208638	1583	487
16785	1861	3452
104433	130	1
546166	1723	1
17433	4440	1
245049	4762	5
68969	917	929
215446	3453	674
67115	935	3263
100502773	1323	0
100502807	2190	0
76402	642	0
78060	583	1
12387	3623	35058
209012	4078	400
67095	4886	6704
12424	686	4
69032	996	114
75384	726	1
22354	4902	3288
215474	5783	724
26901	517	307
18087	7015	4551
320301	3304	31
270210	6353	601
72330	2455	0
74770	1995	32
100502861	2640	121
56295	1873	1530
59289	2784	3
13124	1950	2
69430	1848	2
100502928	1138	1
245050	3723	339
215494	2369	354
20623	4845	633
102566	2599	982
67469	3148	1017
654800	566	2
319626	3978	0
387156	99	0
671232	4969	22
382117	3039	367
235682	6189	3158
331045	2504	8
382118	2228	350
666257	1629	4
22646	2004	72
66202	3361	264
209737	4823	128
66079	1045	241
331046	2767	141
69035	6987	1577
66446	1037	431
21922	992	32
109332	3849	2736
72309	1733	353
100502992	792	5
102436	3881	1627
29806	4853	2656
83493	3433	3404
22599	3287	0
102680	1894	14
654467	1428	1050
93730	3421	1072
12769	4392	7
17281	8058	4066
80901	1893	61
23832	4453	28
12768	2831	2
12770	1460	4
12771	3273	0
12772	3589	212
12774	2926	63
630836	2759	569
100861606	991	0
235779	2404	0
75135	1210	257
671650	3165	365
19054	2517	356
17724	955	7296
17725	1582	14458
17716	957	74279
17717	1038	100649
17708	1545	293675
17709	684	2345
17706	204	169
17705	681	4354
17710	784	2749
17718	348	170
17720	297	278
17719	1378	93668
17721	1824	136421
17722	519	43465
17711	1144	198985
673652	389	0
100042019	537	0
100861749	3698	0
100861738	2223	0
66776	2863	0
100861966	1904	0
100861971	1497	0
668958	1960	0
630022	1960	0
668960	1952	0
74851	778	0
100042159	1960	0
100042168	1949	0
627264	1960	0
668963	1960	0
668964	1960	0
546185	1955	0
100042254	1491	0
100042275	1943	0
434724	1406	0
17870	2362	0
434725	1960	0
58242	2623	64
102991	2203	0
102954	1751	22
12155	3063	1
208431	4428	231
71422	904	0
331374	7158	8
209091	4554	0
11643	2994	0
12728	4353	319
723974	92	0
751560	109	0
723851	65	0
387183	68	0
751544	96	0
54651	3240	126
100270707	1878	8
68355	946	29
54646	3328	60
78185	3456	3
20371	3928	0
54638	2256	346
54652	6075	1
20977	2482	82
54630	2376	320
18824	870	935
54634	2908	788
209416	3575	1595
54636	1568	956
54637	1206	628
54648	3641	2151
209446	3274	1541
54645	2922	1102
100316807	121	0
16506	1956	4
54644	2493	2140
18715	2041	216
22232	2715	1389
54633	1334	909
21855	1641	628
30052	2193	1
353283	1077	0
15185	4142	673
14460	1807	0
69824	672	0
668975	1201	0
20937	3116	341
100504708	683	0
22376	2094	28
627782	1454	10
73447	4233	3060
19652	3504	639
70226	841	14
209815	2648	614
13595	1741	1848
53627	1896	5042
54632	3425	691
209837	1857	31
385312	877	0
387131	877	0
67985	875	0
387132	929	0
546263	540	0
668976	522	0
278174	604	0
387284	640	0
631002	518	0
382206	604	0
387586	602	0
625480	507	5
436188	504	24
102941	2612	370
434726	842	0
434727	850	0
100042782	856	0
83457	848	0
434728	695	0
434729	733	0
75775	1781	1
236285	3920	77
22439	5043	545
76383	525	4
547154	539	0
100862340	582	0
13058	4752	84
333452	432	0
67117	2153	3404
67334	554	0
385317	550	1
236643	2301	176
51795	2456	4
19893	6751	419
18416	2265	0
71180	524	0
21912	1774	803
68041	2059	2111
100042922	501	0
100042927	490	0
100042929	318	0
100042931	318	0
547160	494	0
100042939	318	0
100042943	509	0
100042944	442	0
100042946	318	0
236663	330	0
71458	7011	1682
72937	1359	14
100043946	1412	0
70495	2368	3810
245347	939	5
69155	2572	1192
26896	7361	1514
552913	1662	7
70489	887	19
